id,account_age,no_of_follower,no_of_following,no_user_fav,no_list,no_tweet,num_char,num_digit,num_url,num_hashtag,num_user_mention,num_rt,is_spam
136,932,15883,14221,25450,92,183781,84,0,1,0,1,191,False
137,3679,852,4999,36886,36,33743,33,0,1,0,1,1,False
138,635,1254,1025,37114,8,26802,30,6,3,0,1,402,False
139,1199,75302,80558,70387,167,145723,19,0,1,0,1,25,False
140,3296,144873,1024,482,3522,40799,84,0,1,0,0,9,False
141,819,210,473,33054,12,19873,46,4,1,1,3,878,False
142,3257,325,457,10955,9,25791,34,0,1,0,0,0,False
143,3289,22323,25002,146213,527,238272,74,0,1,0,2,1,False
144,925,924,390,1543,40,1570,70,0,1,2,0,0,False
145,702,667,174,60007,1,10148,30,6,3,0,1,402,False
146,3371,3910,5002,67562,515,130907,81,0,2,0,0,0,False
147,3861,1109,716,3278,32,9814,78,0,1,0,1,0,False
148,2990,1418,4093,7086,47,68385,56,0,2,0,1,0,False
149,809,1128,1352,58543,4,82648,46,4,1,1,3,878,False
150,648,163,270,72806,0,7811,46,4,1,1,3,878,False
151,2970,332,472,634,16,1065,22,0,1,0,4,18,False
152,372,8204,3620,23857,5,34856,84,0,1,0,1,191,False
153,372,8204,3620,23857,5,34856,84,0,1,0,1,191,False
154,2146,1879,180,88569,24,216485,30,0,1,0,0,0,False
155,3729,1094,1393,69061,0,65061,46,4,1,1,3,878,False
156,1292,14,21,72,0,6831,14,0,1,0,0,0,False
157,1633,74,67,3994,6,8956,40,0,1,1,2,227,False
158,551,5701,5099,156887,55,174184,40,0,1,0,1,43,False
159,3412,863,2328,21665,12,38775,69,0,1,0,0,0,False
160,2497,2095,2953,97855,2,49176,46,4,1,1,3,878,False
161,2497,2095,2953,97855,2,49176,46,4,1,1,3,878,False
162,687,952,1398,1998,35,2116,44,0,2,0,2,11,False
163,2318,766,1481,21527,2,31945,51,0,2,0,1,36,False
164,3367,11,53,586,0,1566,58,0,2,0,1,0,False
165,650,754,652,16012,10,16574,68,0,1,1,1,0,False
166,2108,12566,10580,175628,340,314959,16,0,1,0,1,0,False
167,2245,360,566,6944,0,35891,55,0,1,0,3,0,False
168,1479,232,213,2596,2,2945,82,0,1,0,1,0,False
169,2670,103249,417,1403,2192,20438,44,0,2,0,2,11,False
170,1266,2,3,2,1,4975,77,0,1,0,0,0,False
171,3392,1107,1600,17512,2,12551,30,6,3,0,1,402,False
172,3392,1107,1600,17512,2,12551,30,6,3,0,1,402,False
173,3524,52,83,4134,0,673,46,4,1,1,3,878,False
174,119,158,191,9969,0,11658,46,4,1,1,3,878,False
175,1950,762,517,18707,10,5397,25,0,2,0,1,0,False
176,1198,3966,3930,57619,62,94605,53,4,1,0,1,0,False
177,717,135,174,2553,1,3076,75,0,1,0,1,0,False
178,2754,45,39,564,5,3076,40,0,1,1,2,227,False
179,948,5062,5118,31687,15,20542,79,0,1,0,0,0,False
180,948,5062,5118,31687,15,20542,79,0,1,0,0,0,False
181,29,272,508,9387,4,5883,30,6,3,0,1,402,False
182,1421,1106,1494,1334,13,2494,37,0,2,1,2,6,False
183,1436,64,75,12157,0,4677,46,4,1,1,3,878,False
184,3317,1426,1980,5423,148,14129,46,4,1,1,3,878,False
185,1544,9,73,26,0,266,75,0,1,0,1,118,False
186,532,1503,453,9632,7,17550,30,6,3,0,1,402,False
187,3009,1818,2835,221396,66,19419,46,4,1,1,3,878,False
188,3009,1818,2835,221396,66,19419,46,4,1,1,3,878,False
189,472,744,2935,0,5,29587,74,0,2,0,0,0,False
190,82,51,334,1254,0,770,46,4,1,1,3,878,False
191,2679,670,1348,1684,17,6703,19,0,1,0,0,0,False
192,1466,949,1253,638,7,558,46,0,1,0,2,70,False
193,2102,3327,4432,81233,38,46990,46,4,1,1,3,878,False
194,2051,1985,999,31290,201,141961,53,0,1,0,1,0,False
195,3408,558,694,43843,14,22561,72,0,2,0,0,0,False
196,3408,558,694,43843,14,22561,72,0,2,0,0,0,False
197,1121,537,882,43194,7,15424,46,4,1,1,3,878,False
198,2051,1985,999,31290,201,141961,44,0,1,0,0,0,False
199,2114,11330,9818,6682,220,418717,65,0,2,0,1,1,False
200,2051,1985,999,31290,201,141961,81,0,1,0,0,0,False
201,1990,121,297,14536,12,12688,34,0,1,0,3,0,False
202,2665,82,22,0,21,41222,90,0,1,0,0,0,False
203,2055,23,144,776,2,288,29,0,1,0,0,0,False
204,622,681,136,16705,8,42377,30,6,3,0,1,402,False
205,3379,2367,3981,7797,44,28582,58,0,1,1,3,0,False
206,1675,581,495,103676,5,45829,46,4,1,1,3,878,False
207,1653,2872,1497,49154,121,14595,46,4,1,1,3,878,False
208,540,210,133,12879,0,7845,37,0,1,0,3,1,False
209,120,30,35,3758,0,10617,77,4,1,0,1,11,False
210,1278,775,4990,21799,3,23740,36,0,1,0,1,1,False
211,542,225,566,16419,1,7245,46,4,1,1,3,878,False
212,47,15,12,0,0,7,71,0,1,0,0,0,False
213,643,7046,7650,152131,17,118045,34,0,1,0,0,1,False
214,643,7046,7650,152137,17,118050,34,0,1,0,0,1,False
215,927,1225,1446,6726,4,29611,46,4,1,1,3,878,False
216,1736,6860,7515,17038,400,353905,46,4,1,1,3,878,False
217,278,85,127,21019,0,5354,40,0,1,1,2,227,False
218,3365,322,536,111315,5,33507,46,4,1,1,3,878,False
219,3779,1324,2360,10554,70,9286,57,0,1,0,1,0,False
220,3291,6853,6113,71109,4,21051,53,0,1,0,1,2,False
221,3418,10659,1927,57355,441,5878,46,4,1,1,3,878,False
222,886,3314,1703,11174,75,70316,46,4,1,1,3,878,False
223,581,5369,4382,55373,57,251749,51,0,2,0,1,32,False
224,3444,5778,5939,40768,33,133626,46,4,1,1,3,878,False
225,3423,1410,1048,214015,9,159269,46,4,1,1,3,878,False
226,53,19,255,280,0,44,54,0,1,0,1,1,False
227,78,118,948,3004,0,994,30,6,3,0,1,402,False
228,1565,3873,3913,1022,42,31421,81,0,1,0,1,3,False
229,1773,2953,3909,62426,42,92932,81,0,1,0,1,3,False
230,1773,2953,3909,62426,42,92932,81,0,1,0,1,3,False
231,2761,333,2017,6917,16,28889,24,0,1,2,1,1,False
232,3509,1753,2410,108682,58,248028,46,4,1,1,3,878,False
233,837,1356,3132,104,49,8045,51,0,2,3,0,0,False
234,538,36,299,11221,0,5705,39,0,1,0,4,0,False
235,2064,1438,1827,37309,8,33452,46,4,1,1,3,878,False
236,1837,10284,8452,569961,498,594772,46,4,1,1,3,878,False
237,39,109,126,828,0,371,30,6,3,0,1,402,False
238,227,5537,5927,111306,21,80643,30,6,3,0,1,402,False
239,1713,140,70,9895,3,6195,30,6,3,0,1,402,False
240,3525,16838,18436,153961,315,515374,30,6,3,0,1,402,False
241,3898,10653,11857,196280,286,191946,46,4,1,1,3,878,False
242,2753,1321,4979,69409,10,37529,55,3,0,0,4,169,False
243,3817,2170,4999,16526,17,20027,43,0,2,1,2,1,False
244,81,1082,1470,1041,0,734,30,6,3,0,1,402,False
245,81,1082,1470,1041,0,735,30,6,3,0,1,402,False
246,521,1579,4785,58113,5,35849,46,4,1,1,3,878,False
247,2682,243,179,240,9,2798,64,0,1,0,0,0,False
248,1496,306,835,40,2,1338,58,0,2,0,1,0,False
249,1717,591,2417,194421,18,121153,77,1,1,0,1,1,True
250,2730,6829,12,35,518,433369,67,1,2,0,0,1,False
251,1496,306,835,40,2,1338,58,0,2,0,1,0,False
252,3399,1466,2232,9148,39,4003,30,6,3,0,1,402,True
253,1854,217,833,10415,3,6253,10,0,1,0,1,9,False
254,1496,306,835,40,2,1338,36,0,3,0,1,0,False
255,1098,88,592,3094,0,5122,47,0,1,0,1,29,False
256,2978,19927,19158,145018,365,259202,46,4,1,1,3,878,True
257,2672,50,266,12744,1,8071,46,4,1,1,3,878,False
258,3565,3375,5000,11717,75,92307,46,4,1,1,3,878,False
259,2103,2503,4996,105188,12,26285,46,4,1,1,3,878,False
260,2076,119,78,2396,2,1395,30,6,3,0,1,402,False
261,1174,64,118,701,6,9309,23,0,2,0,4,0,False
262,534,3085,3589,114917,24,81041,46,4,1,1,3,878,False
263,2511,592,1260,131,99,135287,53,4,1,0,1,0,False
264,15,37,161,51,0,28,31,4,1,3,0,0,False
265,2792,1136,2458,872,30,6238,38,0,2,1,2,11,False
266,977,5828,5891,16957,6,14881,61,0,1,0,1,818,False
267,27,30,184,3437,0,2166,88,2,0,1,1,0,False
268,27,30,184,3437,0,2166,88,2,0,1,1,0,False
269,1163,30592,7624,2988,76,174178,24,0,1,4,0,0,False
270,3387,986,1203,114638,45,140158,46,4,1,1,3,878,True
271,427,185,285,54,1,3411,79,0,1,0,0,0,False
272,3470,422,537,1823,18,3292,90,0,1,1,0,0,False
273,2096,2803,2063,25725,69,78443,77,0,2,0,0,3,False
274,2140,224,753,2298,5,16930,46,4,1,1,3,878,False
275,2937,316,817,243,18,27772,102,0,1,0,0,0,False
276,620,227,166,106910,1,67379,42,0,2,0,1,14,False
277,119,2218,5000,2393,0,4414,13,0,1,0,1,0,False
278,119,2218,5000,2393,0,4414,72,0,1,0,1,0,False
279,2309,373,399,550,13,6436,10,0,1,0,1,9,False
280,208,11,25,504,0,1728,34,0,1,0,0,1,False
281,402,0,9,0,0,8,41,0,2,0,1,0,False
282,2026,1457,1192,20869,303,118072,46,4,1,1,3,878,False
283,3491,6057,6019,1485,18,78598,46,4,1,1,3,878,False
284,2469,325,245,2240,0,17024,14,0,2,0,4,0,False
285,2584,254,157,177,9,878,16,0,2,0,1,0,False
286,2097,792,514,29874,73,98964,30,6,3,0,1,402,False
287,1937,303,309,24997,6,12828,46,4,1,1,3,878,False
288,2703,1293,1783,29208,2,16668,14,0,2,0,4,0,False
289,3231,2531,3351,10465,106,44784,50,4,1,0,0,0,False
290,1992,47,289,751,0,664,74,0,1,1,0,0,False
291,1130,155,740,21223,0,6359,81,1,1,0,1,5,False
292,2384,1484,1890,10551,2,9996,81,1,1,0,1,5,False
293,3136,20,48,170,0,554,12,0,2,0,3,0,False
294,2270,242065,878,145,4083,115158,67,1,2,0,0,5,False
295,2270,242065,878,145,4083,115158,67,1,2,0,0,5,False
296,380,2907,4738,65537,7,73537,42,0,2,0,1,14,False
297,2694,1853,2315,135035,1,76052,46,4,1,1,3,879,False
298,3173,25260,275,7136,316,134144,42,0,2,0,1,14,False
299,1284,4409,2651,81143,152,119222,30,6,3,0,1,402,False
300,1549,88,472,52,6,8968,42,0,2,0,1,14,False
301,3434,3972,4106,160598,76,123545,66,0,1,0,1,0,False
302,3452,14124,13833,37645,708,328414,46,4,1,1,3,879,False
303,2954,2505,3867,6561,30,84676,46,4,1,1,3,879,False
304,532,2414,2456,14735,2,35461,51,0,2,1,0,0,False
305,1483,13,15,1,0,327,54,0,1,0,0,0,False
306,2876,483,304,84714,6,87229,81,0,1,0,1,8,False
307,2578,978,1251,33342,0,9548,46,4,1,1,3,879,False
308,1060,147,257,23882,3,17312,46,4,1,1,3,879,False
309,2535,21448,21903,22949,18,22026,46,4,1,1,3,879,False
310,1937,2398,2155,1110,102,22054,82,2,1,0,0,0,False
311,3150,1912,4536,102495,273,141734,43,0,1,0,1,0,False
312,3390,484,396,35,79,25237,80,0,1,0,1,3,False
313,3449,1644,1962,66143,27,11819,47,0,1,0,0,0,False
314,2529,642,157,32580,73,163962,55,0,1,0,0,0,False
315,1676,15,11,0,2,23426,78,0,2,0,0,0,False
316,2583,882,1471,55367,293,147768,34,0,1,0,0,0,False
317,3405,702,942,58712,47,19526,90,0,1,0,0,2,False
318,1676,15,11,0,2,23426,76,0,2,0,0,0,False
319,1676,15,11,0,2,23426,76,0,2,0,0,0,False
320,1921,1181,2888,32198,6,66466,56,0,1,1,1,1,False
321,1384,1320,1351,10523,38,14416,82,0,1,0,0,3,False
322,783,7287,7190,17056,31,20411,54,0,1,1,0,1,False
323,1676,15,11,0,2,23426,78,0,2,0,0,0,False
324,991,1571,2018,28438,3,6734,52,0,1,0,0,0,False
325,2567,227,533,389,30,24728,30,0,1,0,0,0,False
326,2253,2265,4977,143459,55,190516,69,0,1,0,1,7,False
327,1676,15,11,0,2,23426,75,0,2,0,0,0,False
328,2874,3853,3971,126736,159,171438,40,0,1,1,2,227,False
329,1548,736,248,6391,44,142126,42,0,2,0,1,14,False
330,3539,4425,4962,12,72,75652,42,0,2,0,1,14,False
331,3693,276,658,4662,4,2046,30,6,3,0,1,402,False
332,4167,941,1723,512,57,4697,52,0,1,0,0,1,False
333,1884,8502,2469,9137,131,22215,42,0,2,0,1,14,False
334,3013,242,54,0,11,262782,52,0,1,0,0,0,False
335,3375,4675,4272,33423,3,14824,46,4,1,1,3,879,False
336,3347,2099,2413,8644,52,10473,57,0,1,0,3,2,False
337,3358,3728,4998,12385,444,621503,79,0,1,0,1,88,False
338,655,567,399,535,5,2227,52,0,2,0,2,2,False
339,661,281,228,23261,1,18602,42,0,2,0,1,14,False
340,1007,794,2135,9549,20,71574,42,0,2,0,1,14,False
341,2876,483,304,84714,6,87229,42,0,2,0,1,14,False
342,2494,650,1704,322,16,9096,30,0,2,0,0,0,False
343,2494,650,1704,322,16,9096,30,0,2,0,0,0,False
344,3132,3470,4970,67086,686,352204,42,0,2,0,1,14,False
345,729,5940,5723,169159,26,62451,30,6,3,0,1,402,False
346,2717,300,244,9,20,60373,42,0,2,0,1,14,False
347,2874,3539,4561,137225,29,110619,42,0,2,0,1,14,False
348,2243,332,42,55816,4,64342,42,0,2,0,1,14,False
349,814,267,646,1633,11,1474,42,2,1,0,4,0,False
350,2747,3384,603,93,151,4159,73,0,1,0,2,3,False
351,2430,17,125,564,1,1596,46,4,1,1,3,879,False
352,1860,1247,1261,67911,4,87613,52,4,1,0,1,6,False
353,3071,338,781,27739,20,31661,40,0,1,1,2,227,False
354,2430,17,125,564,1,1596,40,0,1,1,2,227,False
355,315,758,1141,14498,5,5457,51,0,1,0,0,2,False
356,3708,608,256,511,60,36449,44,0,2,0,2,11,False
357,1573,35,92,4077,1,9242,46,4,1,1,3,879,False
358,2034,1259,3817,3441,114,41731,67,0,1,0,1,2,False
359,3423,8442,9010,33494,26,18257,46,4,1,1,3,879,False
360,643,95,341,4503,0,5101,46,4,1,1,3,879,False
361,2557,72,283,25614,1,19845,46,4,1,1,3,879,False
362,698,71,55,12270,0,4556,44,0,2,1,2,344,False
363,722,635,2652,25612,36,33692,71,0,1,0,2,2,False
364,2243,485,897,23658,12,9009,46,4,1,1,3,879,False
365,318,230,1183,17533,0,10226,76,3,1,0,1,2,False
366,531,52,332,54315,2,5952,57,0,2,0,2,1,False
367,1837,4049,5004,62119,402,163691,76,3,1,0,1,2,False
368,2281,2431,4991,29724,22,6159,57,0,1,0,3,0,False
369,4381,2991,1708,23944,301,49708,56,0,2,0,1,1,False
370,3572,4968,5469,24723,120,229921,46,4,1,1,3,879,False
371,3572,4968,5469,24723,120,229921,46,4,1,1,3,879,False
372,1158,662,1824,691,4,3218,38,0,2,1,2,11,False
373,2372,521,782,2361,78,2943,53,0,1,0,1,654,False
374,2372,521,782,2361,78,2943,63,0,1,0,1,173,False
375,2712,60,121,242,1,214,30,6,3,0,1,402,False
376,2236,6949,6230,42130,20,52198,19,0,2,0,1,77,False
377,3425,4083,4990,387495,387,262644,46,4,1,1,3,879,False
378,3736,149865,59036,30185,4823,71735,72,0,1,2,0,3,False
379,912,348,619,1633,11,183,71,0,1,0,2,2,False
380,2554,6166,5855,18119,251,171511,78,0,1,0,1,0,False
381,246,618,5004,14531,1,11387,51,0,2,0,1,36,False
382,1203,104,871,8520,0,1624,55,3,0,0,4,169,False
383,2176,17921,787,10494,114,21861,62,0,2,0,1,2,False
384,3458,1891,593,9750,204,39207,46,0,1,0,0,0,False
385,1953,3822,4609,342821,5,258846,52,4,1,0,1,6,False
386,1984,154,383,4018,46,42798,40,0,1,1,2,227,False
387,167,1933,1953,1208,0,2911,46,4,1,1,3,879,False
388,3486,1936,2626,1437,455,41215,37,0,2,0,2,24,False
389,3005,50,123,1024,4,15117,49,0,3,0,0,0,False
390,2228,4146,4963,74855,3,37968,46,4,1,1,3,879,False
391,611,4150,4408,153244,81,224051,69,0,1,0,1,7,False
392,3005,50,123,1024,4,15117,49,0,3,0,0,0,False
393,3384,1661,4030,12445,91,28434,50,0,1,3,2,4,False
394,2403,1006,750,14448,43,27856,30,6,3,0,1,402,False
395,1848,268,1163,6,4,10816,8,0,1,0,0,0,False
396,605,1011,1031,51506,9,43947,46,4,1,1,3,879,False
397,605,1011,1031,51506,9,43947,46,4,1,1,3,879,False
398,3130,243,505,15540,22,17782,69,0,1,0,1,7,False
399,2634,1526,3022,2080,2,2441,52,4,1,0,1,6,False
400,121,5,249,6,0,206,69,0,1,0,0,0,False
401,623,447,1155,4121,1,16809,52,4,1,0,1,6,False
402,2295,23,52,2382,0,6862,39,0,1,0,1,0,False
403,2039,239,520,4133,1,6497,30,6,3,0,1,402,False
404,491,307,122,52348,3,22201,46,4,1,1,3,879,False
405,2573,2141,3560,4107,170,32306,82,0,1,1,0,1,False
406,2502,1152,1009,54702,2,98284,29,0,1,0,1,155,False
407,1097,336,721,11721,12,98063,69,0,1,0,1,7,False
408,1045,5,61,148,0,1692,10,0,2,0,5,0,False
409,3630,4139,4982,84958,563,123022,46,4,1,1,3,879,False
410,2784,692,835,26597,2,13116,46,4,1,1,3,879,False
411,644,2225,4996,30082,2,37250,46,4,1,1,3,879,False
412,656,537,971,63276,2,4267,46,4,1,1,3,879,False
413,3417,8106,7161,230891,3,176821,52,4,1,0,1,6,False
414,259,2883,4989,132238,8,135435,46,4,1,1,3,879,False
415,2567,1645,2152,11642,3,21224,46,4,1,1,3,879,False
416,351,45,76,7966,0,4399,46,4,1,1,3,879,False
417,572,977,1025,47172,0,41177,46,4,1,1,3,879,False
418,3682,408,384,1497,38,6384,54,0,2,0,0,1,False
419,3682,408,384,1497,38,6384,54,0,2,0,0,1,False
420,2724,10543,11477,8243,141,124413,50,4,1,0,0,6,False
421,528,359,7,27,3,893,53,5,1,0,0,0,False
422,1765,1927,3868,14753,478,160832,69,0,1,0,1,7,False
423,2339,3253,4914,31735,51,103350,46,4,1,1,3,879,False
424,1350,213,40,28733,7,74940,41,0,2,0,1,0,False
425,3428,847,726,6497,8,25753,69,0,1,0,1,7,False
426,755,233,453,30421,4,26508,9,0,1,0,2,0,False
427,3572,4968,5469,24723,120,229921,67,0,1,0,0,7,False
428,265,76,89,202,0,332,10,0,1,0,1,9,False
429,1992,1690,2316,69585,27,59941,46,4,1,1,3,879,False
430,3748,6540,7141,204169,10,96867,46,4,1,1,3,879,False
431,2432,170,477,1611,7,9207,10,0,1,0,1,9,False
432,3765,305,655,363,9,96896,55,3,0,0,4,169,False
433,3618,2714,1369,1607,116,11146,55,0,1,0,0,0,False
434,3358,3728,4998,12385,444,621509,79,0,1,0,1,13,False
435,2645,2829,2902,11304,148,127196,30,6,3,0,1,402,False
436,2349,141,375,172,2,1318,13,0,1,0,1,0,False
437,3340,2786,2707,46999,95,86056,53,4,1,0,1,0,False
438,179,603,742,4280,0,17854,30,6,3,0,1,402,False
439,2122,3744,4094,33974,2,35274,46,4,1,1,3,879,False
440,48,306,137,2017,0,1925,30,6,3,0,1,402,False
441,48,306,137,2017,0,1925,30,6,3,0,1,402,False
442,1284,566,445,52688,18,34343,63,0,1,0,3,23,False
443,3307,8232,8962,7008,195,90221,46,4,1,1,3,879,False
444,879,11,74,1061,0,1039,40,0,1,1,2,227,False
445,3252,3600,3232,61365,54,52092,30,6,3,0,1,402,False
446,3110,398923,272,473,2770,22929,98,0,1,0,0,4,False
447,1628,2753,2928,36782,19,46922,46,4,1,1,3,879,False
448,1957,160,33,8270,0,2917,30,6,3,0,1,402,False
449,164,2679,3241,55200,8,48186,46,4,1,1,3,879,False
450,3220,986,3810,11365,6,4806,77,0,2,0,0,0,False
451,1453,196,222,626,8,506,46,0,1,0,2,70,False
452,2540,5420,5528,233677,150,278820,46,4,1,1,3,879,False
453,2540,5420,5528,233677,150,278820,40,0,1,1,2,227,False
454,2573,1651,1760,12173,153,68358,53,0,1,0,0,0,False
455,2630,384,244,28520,7,14399,21,0,1,0,3,0,False
456,80,7,40,1073,0,221,30,6,3,0,1,402,False
457,2630,384,244,28520,7,14399,55,0,1,0,3,0,False
458,611,4150,4408,153249,81,224053,46,4,1,1,3,879,False
459,2315,46,540,21448,0,7648,30,6,3,0,1,402,False
460,2315,46,540,21448,0,7648,30,6,3,0,1,402,False
461,903,1668,1678,50754,0,50542,46,4,1,1,3,879,False
462,3390,1737,3053,9273,83,59210,46,4,1,1,3,879,False
463,1150,45,303,3089,0,1773,46,4,1,1,3,879,False
464,2504,588,2503,50880,5,33195,30,6,3,0,1,402,False
465,196,11,243,61,0,165,10,0,1,0,1,9,False
466,2610,434,308,5528,5,31161,29,0,1,0,1,155,False
467,3429,3215,3258,22409,11,14240,46,4,1,1,3,879,False
468,3314,4630,4391,1581,189,166590,46,4,1,1,3,879,False
469,3637,399,172,197,17,558,50,0,1,0,0,0,False
470,3547,4014,1895,23936,103,40129,46,4,1,1,3,879,False
471,2574,1792,1907,29854,76,74605,46,4,1,1,3,879,False
472,2700,2805,2963,44603,179,106559,55,3,0,0,4,169,False
473,2435,1600,2026,148654,90,177657,46,4,1,1,3,879,False
474,1994,1,33,1,1,301,69,3,1,0,1,0,False
475,238,602,4998,682,14,161954,51,0,2,0,1,32,False
476,1508,1384,1769,78075,13,35038,46,4,1,1,3,879,False
477,2353,1136,1357,1564,0,3178,46,4,1,1,3,879,False
478,1024,257,145,5088,0,4276,30,6,3,0,1,402,False
479,2442,13983,15312,16845,251,200008,46,4,1,1,3,879,False
480,1393,4247,4997,146612,115,175585,44,0,2,1,2,344,False
481,3172,974,3431,11516,13,5232,43,0,1,0,0,0,False
482,3440,61,243,2587,9,49085,50,4,1,0,0,0,False
483,378,33,388,5379,0,5775,46,4,1,1,3,879,False
484,378,33,388,5379,0,5775,46,4,1,1,3,879,False
485,589,177,808,9705,2,10923,44,0,1,0,0,0,False
486,1676,15,11,0,2,23426,78,0,2,0,0,0,False
487,1579,1281,2327,7537,55,87960,46,4,1,1,3,879,False
488,2235,239,600,33018,27,18490,30,0,1,0,0,0,False
489,1676,15,11,0,2,23426,76,0,2,0,0,0,False
490,1905,667,125,207586,71,274215,77,4,1,0,1,11,False
491,1676,15,11,0,2,23426,76,0,2,0,0,0,False
492,749,1312,1358,7316,13,41223,46,4,1,1,3,879,False
493,2133,73,130,2336,0,1467,44,0,2,1,2,344,False
494,1676,15,11,0,2,23426,78,0,2,0,0,0,False
495,1676,15,11,0,2,23426,78,0,2,0,0,0,False
496,3303,831,1994,75014,0,13217,46,4,1,1,3,879,False
497,1676,15,11,0,2,23426,74,0,2,0,0,0,False
498,1676,15,11,0,2,23426,74,0,2,0,0,0,False
499,226,1605,3102,14654,1,16391,46,4,1,1,3,879,False
500,2091,20133,7779,93321,18,101805,30,6,3,0,1,402,False
501,3310,2018,1999,66192,21,86673,46,4,1,1,3,879,False
502,2566,2864,4975,2645,29,135979,56,0,1,0,2,11,False
503,2959,11768,12642,101490,19,62445,46,4,1,1,3,879,False
504,2041,1962,972,309892,132,235062,53,4,1,0,1,0,False
505,3367,531,1694,5919,15,12257,40,0,1,1,2,227,False
506,554,295,1327,5764,0,19600,55,3,0,0,4,169,False
507,554,295,1327,5768,0,19607,55,3,0,0,4,169,False
508,2676,582,585,37,22,1042,20,0,1,1,0,0,False
509,250,213,455,1,0,99,64,0,1,0,0,0,False
510,1177,7174,7547,125927,139,164191,30,6,3,0,1,402,False
511,3433,4588,5017,64835,175,160163,46,4,1,1,3,879,False
512,3433,4588,5017,64835,175,160163,40,0,1,1,2,227,False
513,3353,1805,1611,3834,41,5032,50,0,1,3,2,4,False
514,2087,2499,2771,95042,120,217737,34,0,1,0,1,5,False
515,2744,1594,1083,9401,78,11581,72,0,1,0,0,0,False
516,2287,155,294,5568,5,9967,22,0,1,0,0,0,False
517,45,2367,3709,14925,0,15381,30,6,3,0,1,402,False
518,2327,7905,7399,34553,198,151213,34,0,1,0,1,5,False
519,181,691,1186,3130,0,1751,30,6,3,0,1,402,False
520,557,267,314,4778,1,1767,62,0,1,0,1,0,False
521,3409,39717,27931,66683,348,44691,32,0,1,0,0,5,False
522,191,82,618,12673,0,14452,44,0,1,0,1,177,False
523,2925,302,1786,48676,3,66405,46,4,1,1,3,879,False
524,2330,3826,1751,800,126,137859,32,0,1,0,1,4,False
525,499,1223,1208,50105,1,49770,55,3,0,0,4,169,False
526,3421,234,1391,4875,4,7783,77,0,1,0,1,1,False
527,2106,1079,2017,55391,0,6684,46,4,1,1,3,879,False
528,1215,1633,4845,141216,2,49816,46,4,1,1,3,879,False
529,3257,14164,10144,59867,377,215734,40,0,1,0,0,0,False
530,3257,14164,10144,59867,377,215734,40,0,1,0,0,0,False
531,1990,1165,480,76094,8,118422,55,3,0,0,4,169,False
532,411,21,106,2014,0,6558,46,4,1,1,3,879,False
533,2500,27513,2683,863,399,13787,8,0,1,0,0,9,False
534,3101,2556,2583,32385,77,60057,40,0,1,1,2,227,False
535,2667,102,7,0,282,50335,72,0,1,0,1,17,False
536,1079,24498,21579,54858,270,109665,40,0,1,1,2,227,False
537,1993,49,309,1979,0,2581,40,0,1,1,2,227,False
538,2341,1211,835,897,84,14433,32,0,1,0,1,4,False
539,3918,653520,506,353,5618,190923,30,0,1,0,0,4,False
540,1360,2364,3777,1572,265,22620,65,0,2,0,1,1,False
541,18,39,170,3665,0,2334,55,3,0,0,4,169,False
542,2323,208,686,1789,7,5957,46,4,1,1,3,879,False
543,3504,26,69,88,2,2102,66,0,2,0,1,0,False
544,2323,208,686,1789,7,5957,40,0,1,1,2,227,False
545,2594,58,266,7501,1,9254,85,1,1,0,1,43,False
546,1098,396,566,3927,0,20756,30,6,3,0,1,402,False
547,3,9,30,6,0,63,30,6,3,0,1,402,False
548,3006,1895,4179,8913,104,71726,42,0,1,0,2,0,False
549,3420,114,275,21315,17,24920,46,4,1,1,3,879,False
550,3420,114,275,21315,17,24920,46,4,1,1,3,879,False
551,3938,157,734,7595,13,10756,88,0,1,0,0,0,False
552,466,7036,6267,36103,16,21251,92,0,1,0,0,10,False
553,1491,38,507,24,0,2055,46,4,1,1,3,879,False
554,3194,22865,1216,2829,627,46935,44,0,2,0,2,11,False
555,3778,1175,298,62719,28,53441,77,4,1,0,1,11,False
556,535,766,1554,71399,3,24010,46,4,1,1,3,879,False
557,330,3,93,10,0,15,15,0,1,1,1,0,False
558,3642,2106,2234,29117,109,135951,77,4,1,0,1,11,False
559,16,665,545,6857,2,6529,77,0,1,0,1,4,False
560,2687,1455,3371,34,72,78950,77,4,1,0,1,11,False
561,3216,147,136,11831,0,2681,37,0,2,0,2,24,False
562,3286,199,375,1294,1,3030,8,0,1,0,0,0,False
563,150,153,740,16547,0,10184,77,4,1,0,1,11,False
564,2717,49086,50279,45046,1584,396461,55,3,0,0,4,169,False
565,2795,1942,4067,7001,13,10838,46,4,1,1,3,879,False
566,818,232,980,19219,6,5107,33,0,1,2,0,0,False
567,893,1249,2162,8545,1,14983,30,6,3,0,1,402,False
568,385,3319,3457,18357,2,43227,55,3,0,0,4,169,False
569,3330,823,1533,73003,9,57987,46,4,1,1,3,879,False
570,3419,3821,4960,42068,866,192895,31,0,2,7,0,0,False
571,3410,33422,838,513,783,52719,50,0,1,2,1,1,False
572,671,50,167,1597,0,1538,77,4,1,0,1,11,False
573,59,1042,761,7214,6,10809,37,0,2,0,2,24,False
574,3695,495,1345,215,36,19196,6,0,1,0,0,0,False
575,66,2748,3104,12552,3,11109,37,0,2,0,2,24,False
576,2542,7151,7806,16624,298,285893,37,0,2,0,2,24,False
577,1261,45,119,4127,0,7250,46,4,1,1,3,879,False
