id,n_spam_word,hashtag_per_word,url_per_word,num_word,num_char,num_digit,num_url,num_hashtag,num_user_mention,num_rt,is_reply,is_spam
1253,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1254,0,0.0,0.1,10,44,0,1,0,1,1,True,False
1255,0,0.0,0.058823529411764705,17,63,0,1,0,1,1,True,False
1256,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1257,0,0.0,0.16666666666666666,12,47,0,2,0,2,2,True,False
1258,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1259,0,0.0,0.15384615384615385,13,57,0,2,0,1,1,True,False
1260,0,0.0,0.125,16,75,0,2,0,0,0,False,False
1261,0,0.0,0.125,16,75,0,2,0,0,0,False,False
1262,0,0.0,0.0625,16,72,0,1,0,1,1,True,False
1263,0,0.1111111111111111,0.1111111111111111,9,34,0,1,1,2,2,True,False
1264,0,0.125,0.125,8,32,0,1,1,1,0,False,False
1265,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1266,0,0.0,0.2,5,19,0,1,0,0,0,False,False
1267,0,0.0,0.125,8,45,0,1,0,1,1,True,False
1268,0,0.0,0.07692307692307693,13,54,0,1,0,1,1,True,False
1269,0,0.0,0.0625,16,80,0,1,0,1,1,True,False
1270,0,0.0,0.16666666666666666,6,21,0,1,0,1,1,True,False
1271,0,0.0,0.16666666666666666,6,21,0,1,0,1,1,True,False
1272,0,0.0,0.07142857142857142,14,74,0,1,0,0,0,False,False
1273,0,0.0,0.05555555555555555,18,77,0,1,0,1,1,True,False
1274,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1275,0,0.0,0.14285714285714285,7,34,0,1,0,0,0,False,False
1276,0,0.0,0.16666666666666666,6,21,0,1,0,1,1,True,False
1277,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1278,0,0.0,0.1,10,44,0,1,0,1,1,True,False
1279,0,0.0,0.5,8,32,0,4,0,0,0,False,False
1280,0,0.0,0.5,8,32,0,4,0,0,0,False,False
1281,0,0.0,0.14285714285714285,7,34,0,1,0,0,0,False,False
1282,0,0.0,0.2,5,19,0,1,0,0,0,False,False
1283,0,0.125,0.125,8,33,0,1,1,2,0,False,False
1284,0,0.125,0.125,8,34,0,1,1,0,0,False,False
1285,0,0.125,0.125,8,34,0,1,1,0,0,False,False
1286,0,0.0,0.1,10,44,0,1,0,1,1,True,False
1287,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1288,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1289,0,0.0,0.05555555555555555,18,74,3,1,0,0,0,False,False
1290,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1291,0,0.0,0.2,10,43,0,2,0,1,1,True,False
1292,0,0.0,0.125,8,36,0,1,0,0,0,False,False
1293,0,0.0,0.125,8,36,0,1,0,0,0,False,False
1294,0,0.0,0.125,8,35,0,1,0,0,0,False,False
1295,0,0.0,0.1,10,37,0,1,0,0,0,False,False
1296,0,0.0,0.06666666666666667,15,65,0,1,0,2,2,True,False
1297,0,0.0,0.07692307692307693,13,61,0,1,0,1,1,True,False
1298,0,0.0,0.1111111111111111,9,35,0,1,0,2,2,True,False
1299,0,0.0,0.07692307692307693,13,73,0,1,0,0,0,False,False
1300,0,0.0,0.2,5,19,0,1,0,0,0,False,False
1301,0,0.0,0.2,5,19,0,1,0,0,0,False,False
1302,0,0.18181818181818182,0.09090909090909091,11,48,0,1,2,0,0,False,False
1303,0,0.0,0.1,10,50,0,1,0,4,0,False,False
1304,0,0.0,0.08333333333333333,12,40,0,1,0,1,1,True,False
1305,0,0.18181818181818182,0.18181818181818182,11,57,0,2,2,0,0,False,False
1306,0,0.0,0.14285714285714285,7,30,0,1,0,0,0,False,False
1307,0,0.0,0.0625,16,83,0,1,0,1,1,True,False
1308,0,0.0,0.0625,16,83,0,1,0,1,1,True,False
1309,0,0.09090909090909091,0.09090909090909091,11,60,0,1,1,1,0,False,False
1310,0,0.09090909090909091,0.09090909090909091,11,60,0,1,1,1,0,False,False
1311,0,0.0,0.1111111111111111,9,43,0,1,0,0,0,False,False
1312,0,0.0,0.1,10,34,0,1,0,3,0,False,False
1313,0,0.0,0.14285714285714285,7,37,0,1,0,1,1,True,False
1314,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1315,0,0.0,0.07692307692307693,13,61,0,1,0,1,1,True,False
1316,0,0.0,0.06666666666666667,15,65,0,1,0,2,2,True,False
1317,0,0.0,0.2,10,48,0,2,0,0,0,False,False
1318,0,0.0,0.0625,16,75,0,1,0,1,1,True,False
1319,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1320,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1321,0,0.0,0.0625,16,73,0,1,0,1,0,False,False
1322,0,0.0,0.2,5,19,0,1,0,0,0,False,False
1323,0,0.0,0.1,10,55,0,1,0,1,1,True,False
1324,0,0.0,0.1,10,55,0,1,0,1,1,True,False
1325,0,0.0,0.14285714285714285,7,34,0,1,0,0,0,False,False
1326,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1327,0,0.0,0.1111111111111111,9,29,0,1,0,1,1,True,False
1328,0,0.0,0.25,4,20,0,1,0,0,0,False,False
1329,0,0.0,0.125,8,33,0,1,0,1,0,False,False
1330,0,0.0,0.14285714285714285,7,37,0,1,0,0,0,False,False
1331,0,0.0,0.058823529411764705,17,84,0,1,0,0,0,False,False
1332,0,0.0,0.06666666666666667,15,65,0,1,0,1,0,False,False
1333,0,0.0,0.125,8,38,2,1,0,0,0,False,False
1334,0,0.0,0.25,8,35,0,2,0,3,0,False,False
1335,0,0.0,0.13333333333333333,15,75,0,2,0,0,0,False,False
1336,0,0.0,0.06666666666666667,15,59,0,1,0,1,1,True,False
1337,0,0.0,0.2,5,25,0,1,0,0,0,False,False
1338,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1339,0,0.0,0.07142857142857142,14,66,0,1,0,1,1,True,False
1340,0,0.0,0.058823529411764705,17,84,0,1,0,0,0,False,False
1341,0,0.0,0.06666666666666667,15,65,0,1,0,1,0,False,False
1342,0,0.0,0.125,8,38,2,1,0,0,0,False,False
1343,0,0.0,0.25,8,35,0,2,0,3,0,False,False
1344,0,0.0,0.13333333333333333,15,75,0,2,0,0,0,False,False
1345,0,0.0,0.06666666666666667,15,59,0,1,0,1,1,True,False
1346,0,0.0,0.13333333333333333,15,73,0,2,0,0,0,False,False
1347,0,0.0,0.09090909090909091,11,50,0,1,0,1,1,True,False
1348,0,0.0,0.07692307692307693,13,61,0,1,0,0,0,False,False
1349,0,0.0,0.125,8,36,0,1,0,1,1,True,False
1350,0,0.0,0.07142857142857142,14,66,0,1,0,1,1,True,False
1351,0,0.0,0.058823529411764705,17,84,0,1,0,0,0,False,False
1352,0,0.0,0.09090909090909091,11,39,3,1,0,1,1,True,False
1353,0,0.0,0.13333333333333333,15,73,0,2,0,0,0,False,False
1354,0,0.0,0.09090909090909091,11,50,0,1,0,1,1,True,False
1355,0,0.0,0.07692307692307693,13,61,0,1,0,0,0,False,False
1356,0,0.0,0.1,10,34,0,1,0,1,0,False,False
1357,0,0.0,0.25,4,32,0,1,0,0,0,False,False
1358,0,0.0,0.125,8,43,0,1,0,1,0,False,False
1359,0,0.0,0.09090909090909091,11,39,3,1,0,1,1,True,False
1360,0,0.0,0.13333333333333333,15,73,0,2,0,0,0,False,False
